product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,category_1,category_2,rating_score,difference_price,user_id,user_name
B07966M8XH,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma TV's","Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts",1599.0,2999.0,0.47,4.2,2727.0,Electronics,"Home Theater,  TV  &  Video",Above Average,1400.0,AE2VXY4CFO36MDSIMPG43XHNF4GA,Akash Jindal
B01GGKYKQM,"Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters), Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,219.0,700.0,0.69,4.3,20053.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,481.0,AHHQEKUNVETALN7DTRHUQ2WAWEKQ,PRADEEP
B0B86CDHL1,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349.0,899.0,0.61,4.5,149.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,550.0,AFMIFTNTUD5PIHGONWOTRMMZ5EBA,Rajesh
B0B5ZF3NRK,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349.0,599.0,0.42,4.1,210.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,250.0,AHOJBIZVVIIFJKRREY4B6ESVA4KA,Divya Kothari
B09RFC46VP,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",26999.0,42999.0,0.37,4.2,45238.0,Electronics,"Home Theater,  TV  &  Video",Above Average,16000.0,AECPFYFQVRUWC3KGNLJIOREFP5LQ,abhijit
B08R69VDHT,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,115.0,499.0,0.77,4.0,7732.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,384.0,AGYYVPDD7YG7FYNBXNGXZJT525AQ,ArdKn
B09RWZRCP1,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Rebellious Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399.0,999.0,0.6,4.1,1780.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,600.0,AHONIZU3ICIEHQIGQ6R2VFRSBXOQ,Nirbhay kumar
B09CMP1SC8,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Technology & Quick Charge 3.0, Compatible with All Type-C & Micro USB Devices (ABDC-10, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,499.0,0.6,4.1,602.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,300.0,AFPHD2CRPDZMWMBL7WXRSVYWS5JA,Sagar Viswanathan
B09YLXYP7Y,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179.0,399.0,0.55,4.0,1423.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,220.0,AEZ346GX3HJ4O4XNRPHCNHXQURMQ,Asp
B09ZPM4C2C,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",10901.0,30990.0,0.65,4.1,398.0,Electronics,"Home Theater,  TV  &  Video",Above Average,20089.0,AEPSWFPNECKO34PUC7I56ITGXR6Q,Placeholder
B0B2DJDCPX,"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,209.0,499.0,0.58,3.9,536.0,Computers & Accessories,Accessories  &  Peripherals,Average,290.0,AHWVEHR5DYLVFTO2KF3IZATFQSWQ,BharanI
B0BCZCQTJX,Firestick Remote,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",1434.0,3999.0,0.64,4.0,32.0,Electronics,"Home Theater,  TV  &  Video",Above Average,2565.0,AH4QT33M55677I7ISQOAKEQWACYQ,sonia
B07LGT55SJ,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399.0,1099.0,0.64,4.2,24269.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,700.0,AGYLPKPZHVYKKZHOTHCTYVEDAJ4A,Niam
B09NKZXMWJ,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Cable For Usb Type C Devices, Charging Adapter (White, 1 Meter) - Xcd-C12",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,139.0,249.0,0.44,4.0,9378.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,110.0,AGTTU64JMX722LYCN3SOWLFPKPAQ,Tanya
B08QX1CC14,SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",7299.0,19125.0,0.62,3.4,902.0,Electronics,"Home Theater,  TV  &  Video",Average,11826.0,AFWD4ZTM7473CDWARHCDQKK73MTA,Anu
B0974H97TJ,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,799.0,0.63,4.4,28791.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,500.0,AEXCQM3FDLX3YL3UJWWUIAIUJT4A,Akshay
B07GVGTSLN,"Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Galaxy S10E S10 S9 S8 Plus S10+,Note 10 Note 9 Note 8,S20,M31S,M40,Realme X3,Pixel 2 Xl (3 Ft Pack Of 1,Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,325.0,1299.0,0.75,4.2,10576.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,974.0,AHUKYUWRUVRTB3IQGISXWTSPAWLQ,Vishal Sagara Shetty
B09VCHLSJF,OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",29999.0,39999.0,0.25,4.2,7298.0,Electronics,"Home Theater,  TV  &  Video",Above Average,10000.0,AFWW4UEXAJH7EAB5LTMKMSGLUN2Q,Swatilekha Sarkar
B0B1YZX72F,Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",27999.0,40990.0,0.32,4.3,4703.0,Electronics,"Home Theater,  TV  &  Video",Above Average,12991.0,AFM5JL37WY7G6MLQUI4WAXUJME7Q,Jithindas
B092BJMT8Q,Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",30990.0,52900.0,0.41,4.3,7109.0,Electronics,"Home Theater,  TV  &  Video",Above Average,21910.0,AFECO24WYFOU2KL7C3DMHTEHRU7Q,IBRAHIM S
B0BMXMLSMM,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Data Sync Cable Compatible with One Plus 10R / 9RT/ 9 pro/ 9R/ 8T/ 9/ Nord & for All Type C Devices – Red, 1 Meter",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,999.0,0.8,4.5,127.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,800.0,AEWAZDZZJLQUYVOVGBEUKSLXHQ5A,Sundaram J.
B07JH1C41D,"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad Tablet (3 Ft Pack Of 2, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,649.0,1999.0,0.68,4.2,24269.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,1350.0,AG5HTSFRRE6NL3M5SGCUQBP7YSCA,Omkar dhale
B0141EZMAI,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,269.0,800.0,0.66,3.6,10134.0,Computers & Accessories,Networking Devices ,Average,531.0,AH725ST5NW2Y4JZPKUNTIJCUK2BA,JD
B09Q5P2MT3,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",24999.0,31999.0,0.22,4.2,34899.0,Electronics,"Home Theater,  TV  &  Video",Above Average,7000.0,AHV3TXIFCJPMS4D5JATCEUR266MQ,HEMALATHA
B08HDH26JX,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Mercurial Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,699.0,0.57,4.2,94363.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,400.0,AGWIGDEMFIIUAOXYY2QATNBSUGHA,Ajwadh a.
B09VT6JKRP,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,999.0,0.8,4.1,425.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,800.0,AFSTSLQUV4EVEXWKBOLEFHL2H5YQ,amar singh chouhan
B09T3KB6JZ,TCL 100 cm (40 inches) Full HD Certified Android R Smart LED TV 40S6505 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",18990.0,40990.0,0.54,4.2,6659.0,Electronics,"Home Theater,  TV  &  Video",Above Average,22000.0,AGAKDNBHY2FKX7I4ACRGILU7QL7A,Ravi Siddan
B093QCY6YJ,"ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advanced Security WPA/WPA2 encryption Standards",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,290.0,349.0,0.17,3.7,1977.0,Computers & Accessories,Networking Devices ,Average,59.0,AFNWJUWJRHCC6HN52KMG5AKZY37Q,Himanshu Goel
B093ZNQZ2Y,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv Remote Control ] [ Compatible for Mi Smart LED Tv Remote Control ]","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",249.0,799.0,0.69,3.8,1079.0,Electronics,"Home Theater,  TV  &  Video",Average,550.0,AEYJ5I6JZZPOJB6MGWRQOHRQLPSQ,Udaykumar
B08LKS3LSP,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type C Mobile Phone | Colour May Vary |",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,345.0,999.0,0.65,3.7,1097.0,Computers & Accessories,Accessories  &  Peripherals,Average,654.0,AFY5TVFOMVHGBPBTIJODYDQRZM5Q,Rishav Gossain
B00V4BGDKU,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,1099.0,1899.0,0.42,4.5,22420.0,Computers & Accessories,Networking Devices ,Above Average,800.0,AE3O6366WGEQAANKJ76QETTUQQTQ,Shashank Mallamraju
B08CHKQ8D4,"Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14, 14 Pro, 14 Pro Max, 14 Plus, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Pro, 11, 11 Pro Max iPhone 12 Mini, X, 8 (2M, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,719.0,1499.0,0.52,4.1,1045.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,780.0,AEQIJCPWSBCDKUO5VROXXHWX3PPA,Purnendu
B09BW334ML,Dealfreez Case Compatible with Fire TV Stick 3rd Gen 2021 Full Wrap Silicone Remote Cover Anti-Lost with Loop (D-Black),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",349.0,1499.0,0.77,4.3,4145.0,Electronics,"Home Theater,  TV  &  Video",Above Average,1150.0,AGVIAQK2HQ47P7UVXHW2NBAEU7YQ,gunasekaran desomayananam
B082T6GVLJ,"Amazon Basics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (3-Ft, Rose Gold)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,849.0,1809.0,0.53,4.3,6547.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,960.0,AE3D5CJ2GDUP5SQ3AAYMVAGDTX7A,Anto RK
B07DL1KC3H,Isoelite Remote Compatible for Samsung LED/LCD Remote Control Works with All Samsung LED/LCD TV Model No :- BN59-607A (Please Match The Image with Your Old Remote),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",299.0,899.0,0.67,4.0,1588.0,Electronics,"Home Theater,  TV  &  Video",Above Average,600.0,AH77IQRYD54XCRMCO7XEAIAYCLPA,Sukrit Basak
B0B6F98KJJ,MI 100 cm (40 inches) 5A Series Full HD Smart Android LED TV with 24W Dolby Audio & Metal Bezel-Less Frame (Black) (2022 Model),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",21999.0,29999.0,0.27,4.2,32840.0,Electronics,"Home Theater,  TV  &  Video",Above Average,8000.0,AEA2HQHMFG3ZGJFOLLJQ65WKIZUQ,Manoj Kumar
B07JNVF678,"Wayona Nylon Braided USB Data Sync and Fast Charging 3A Short Power Bank Cable For iPhones, iPad Air, iPad mini, iPod Nano and iPod Touch (Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349.0,999.0,0.65,4.2,13120.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,650.0,AGUAYQHARAKR2VZTRP276KAGETKQ,Sethuram.S
B09QGZFBPM,"Wayona Type C To Type C Long Fast Charging Cable Type C Charger Cord Compatible With Samsung S22 S20 S20 Fe 2022 S22 Ultra S21 Ultra A70 A51 A53 A33 A73 M51 M31 M33 M53 (Grey, 2M, 65W, 6Ft)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399.0,999.0,0.6,4.3,2806.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,600.0,AFKTST2773VUOKUHE7FCR6QCAURQ,Priya
B07JGDB5M1,"Wayona Nylon Braided 2M / 6Ft Fast Charge Usb To Lightning Data Sync And Charging Cable For Iphone, Ipad Tablet (6 Ft Pack Of 1, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,449.0,1299.0,0.65,4.2,24269.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,850.0,AEGLHOQOWUUUQEDV6EWXTSHIUE7A,Mansi
B0981XSZJ7,CROSSVOLT Compatible Dash/Warp Data Sync Fast Charging Cable Supported for All C Type Devices (Cable),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,999.0,0.7,4.3,766.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,700.0,AEHQYGI5L4FFALBMC5XMT5KXSZCA,Plaban
B0B9XLX8VR,VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",37999.0,65000.0,0.42,4.3,3587.0,Electronics,"Home Theater,  TV  &  Video",Above Average,27001.0,AHJFXFGDAXEHIG2ZLUWVMZ3LWPBA,Vivek
B08Y5KXR6Z,"PTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Type-C USB Devices for Charging Adapter (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,99.0,800.0,0.88,3.9,24871.0,Computers & Accessories,Accessories  &  Peripherals,Average,701.0,AEP4CW3UI7AJ7XM7PAAKVCB6U3ZA,Taufique Ahmed
B09F6VHQXB,"Croma 80 cm (32 Inches) HD Ready LED TV (CREL7369, Black) (2021 Model)","Electronics|HomeTheater,TV&Video|Televisions|StandardTelevisions",7390.0,20000.0,0.63,4.1,2581.0,Electronics,"Home Theater,  TV  &  Video",Above Average,12610.0,AHIWCPCQ2Z4HWEM7V4HGTLVZQM6Q,Praveen kumar
B0974G5Q2Y,"boAt Laptop, Smartphone Type-c A400 Male Data Cable (Carbon Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,273.1,999.0,0.73,4.3,20850.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,725.9,AHT4JDEYWRIQGCA2WAQJ6E2POHCQ,Robbin
B09YL9SN9B,LG 80 cm (32 inches) HD Ready Smart LED TV 32LQ576BPSA (Ceramic Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",15990.0,23990.0,0.33,4.3,1035.0,Electronics,"Home Theater,  TV  &  Video",Above Average,8000.0,AF2XXVO7JUBUVAOBTJ3MNH4DGUFQ,arjun sharma
B09RX1FK54,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Radiant Red)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399.0,999.0,0.6,4.1,1780.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,600.0,AH6VDJLLPBXKCWXMLBKMBCQ2ESGA,Deepaak Singh
B09TT6BFDX,Cotbolt Silicone Protective Case Cover for LG an MR21GA Magic Remote Shockproof for LG Smart TV Remote 2021 Protective Skin Waterproof Anti Lost (Black) (Remote Not Included),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",399.0,1999.0,0.8,4.5,505.0,Electronics,"Home Theater,  TV  &  Video",Above Average,1600.0,AE642RIGZIT2VPQJOLNUZ34QVWJQ,siva k.
B09KH58JZR,Portronics Konnect L POR-1403 Fast Charging 3A Type-C Cable 1.2 Meter with Charge & Sync Function for All Type-C Devices (White),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,210.0,399.0,0.47,4.1,1717.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,189.0,AFLHNKQH5UQZU3ATISKSMRE2KEDQ,MUNDATH BALGOPAL
B09DDCQFMT,Electvision Remote Control Compatible with Amazon Fire tv Stick (Pairing Manual Will be Back Side Remote Control)(P),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",1299.0,1999.0,0.35,3.6,590.0,Electronics,"Home Theater,  TV  &  Video",Average,700.0,AF2L4MCRCIDOOREQJN7QPQ4QBZCA,BOOPATHI
B08RP2L2NL,"King Shine Multi Retractable 3.0A Fast Charger Cord, Multiple Charging Cable 4Ft/1.2m 3-in-1 USB Charge Cord Compatible with Phone/Type C/Micro USB for All Android and iOS Smartphones (Random Colour)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,347.0,999.0,0.65,3.5,1121.0,Computers & Accessories,Accessories  &  Peripherals,Average,652.0,AGKLZ4SUHAU47KJXDVHBBEWJODUA,Rakesh
B0B4G2MWSB,"Lapster 5 pin mini usb cable, usb b cable,camera cable usb2.0 for External HDDS/Card Readers/Camera etc.",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,149.0,999.0,0.85,4.0,1313.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,850.0,AHESCOYXLCXB56F4JO45X4CZQCYA,Ana
B0B21C4BMX,"Portronics Konnect Spydr 31 3-in-1 Multi Functional Cable with 3.0A Output, Tangle Resistant, 1.2M Length, Nylon Braided(Zebra)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,228.0,899.0,0.75,3.8,132.0,Computers & Accessories,Accessories  &  Peripherals,Average,671.0,AGGHDE6KFZHEDUDJBD5R27AYMEWA,Xolo
B084MZXJNK,"Belkin Apple Certified Lightning To Type C Cable, Tough Unbreakable Braided Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,1599.0,1999.0,0.2,4.4,1951.0,Computers & Accessories,Accessories  &  Peripherals,Above Average,400.0,AGSGSRTEZBQY64WO2HKQTV7TWFSA,Rushi
B0BHZCNC4P,Remote Control Compatible for Amazon Fire Tv Stick Remote Control [ 3rd Gen ](Not Compatible for Fire TV Edition Smart TV) from basesailor,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",1499.0,3999.0,0.63,3.7,37.0,Electronics,"Home Theater,  TV  &  Video",Average,2500.0,AEYD5HVYAJ23CR6PTWOOIKUOIDHA,Birendra ku Dash
B0B16KD737,VW 80 cm (32 inches) Playwall Frameless Series HD Ready Android Smart LED TV VW3251 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",8499.0,15999.0,0.47,4.3,592.0,Electronics,"Home Theater,  TV  &  Video",Above Average,7500.0,AFRMNW6TDHDZBP2UHF2K3MEAEYUA,Aditya Gupta
B099K9ZX65,Hisense 108 cm (43 inches) 4K Ultra HD Smart Certified Android LED TV 43A6GE (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",20990.0,44990.0,0.53,4.1,1259.0,Electronics,"Home Theater,  TV  &  Video",Above Average,24000.0,AHICHCW6EC3BNV2IDAEAJPBG4HZQ,Abdulla A N
B08Y55LPBF,Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50 | L50M6-RA (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",32999.0,44999.0,0.27,4.2,45238.0,Electronics,"Home Theater,  TV  &  Video",Above Average,12000.0,AGWFKE7RNP6EVC4JFLFSL76EEVVQ,Deepak
B015OW3M1W,AmazonBasics 6-Feet DisplayPort (not USB port) to HDMI Cable Black,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",799.0,1700.0,0.53,4.1,28638.0,Electronics,"Home Theater,  TV  &  Video",Above Average,901.0,AGEOQQHGNELZNEUKJAJUA7NTPBLA,Gowtham
B01D5H8ZI8,AmazonBasics 3 Feet High Speed HDMI Male to Female 2.0 Extension Cable,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",229.0,595.0,0.62,4.3,12835.0,Electronics,"Home Theater,  TV  &  Video",Above Average,366.0,AFS3QBSOMCE2FAZFUYZ3NBFQDLMQ,Rakesh
B09X1M3DHX,iFFALCON 80 cm (32 inches) HD Ready Smart LED TV 32F53 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",9999.0,27990.0,0.64,4.2,1269.0,Electronics,"Home Theater,  TV  &  Video",Above Average,17991.0,AGJYG6ZWCWD74WNE6Y37XZ2VUSMA,Pawan Kumar
B09MM6P76N,7SEVEN® Compatible Lg Smart Tv Remote Suitable for Any LG LED OLED LCD UHD Plasma Android Television and AKB75095303 replacement of Original Lg Tv Remote Control,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",349.0,599.0,0.42,4.2,284.0,Electronics,"Home Theater,  TV  &  Video",Above Average,250.0,AHEVOQADJSSRX7DS325HSFLMP7VQ,Prabhat Raj Pathak
